Wall time,Step,Value
1658932848.613167,1,-20.129854202270508
1658932859.5019221,2,-16.062606811523438
1658932873.591381,3,-38.890342712402344
1658932891.952221,4,-51.849063873291016
1658932907.907767,5,-34.66714859008789
1658932924.011631,6,-27.309431076049805
1658932940.620776,7,-6.287256717681885
1658933171.949879,8,-10.447075843811035
1658933188.408758,9,-8.317108154296875
1658933207.5286,10,-4.5693159103393555
1658933224.7385101,11,2.001038074493408
1658933243.565557,12,-4.832839012145996
1658933264.061141,13,-10.263965606689453
1658933282.251861,14,-10.389654159545898
1658933300.6970398,15,-8.865204811096191
1658933631.30078,16,-1.715625524520874
1658933650.040544,17,8.635315895080566
1658933665.743079,18,8.481407165527344
1658933679.9481971,19,10.91287899017334
1658933703.347969,20,20.45928192138672
1658933737.0603259,21,31.5874080657959
1658933765.435671,22,46.99154281616211
1658933795.9860291,23,47.3699951171875
1658934145.385077,24,55.90755844116211
1658934175.365344,25,61.648921966552734
1658934203.907232,26,66.69188690185547
1658934234.5648708,27,69.65498352050781
1658934270.453609,28,83.5124282836914
1658934301.2652879,29,87.02824401855469
1658934334.770539,30,94.19519805908203
1658934370.1520011,31,98.568603515625
1658934670.283257,32,98.27518463134766
1658934695.291873,33,102.61235046386719
1658934731.2301388,34,107.0086669921875
1658934766.8467891,35,109.75746154785156
1658934804.366827,36,112.21875
1658934838.7807481,37,114.92781829833984
1658934873.312406,38,117.13313293457031
1658934907.129868,39,116.40169525146484
1658935273.290485,40,124.48773956298828
1658935310.495253,41,132.48284912109375
1658935348.510158,42,138.13446044921875
1658935386.90264,43,145.4407501220703
1658935423.2802649,44,147.92593383789062
1658935454.047816,45,147.02220153808594
1658935481.986272,46,145.80308532714844
1658935753.0765178,47,145.70819091796875
1658935780.9328241,48,145.5903778076172
1658935811.870998,49,144.4795379638672
1658935840.714165,50,148.00466918945312
1658935869.585831,51,149.05215454101562
1658935902.9202821,52,147.61257934570312
1658935936.111346,53,150.57135009765625
1658935973.4667761,54,149.74583435058594
1658936288.9440892,55,149.5659637451172
1658936323.864715,56,149.9645538330078
1658936358.6263838,57,148.15707397460938
1658936391.5388281,58,149.64573669433594
1658936431.311172,59,151.20436096191406
1658936465.26161,60,153.30850219726562
1658936492.083474,61,151.12611389160156
1658936519.904882,62,150.96746826171875
1658936817.5818481,63,149.94540405273438
1658936846.822102,64,151.43438720703125
1658936878.694637,65,150.0006561279297
