Wall time,Step,Value
1658857369.859875,94,98.0322494506836
1658857403.334688,95,97.5674057006836
1658857446.961076,96,97.08464813232422
1658857483.335745,97,96.90478515625
1658857510.666324,98,97.37844848632812
1658857559.60325,99,97.46853637695312
1658857602.645441,100,99.72511291503906
1658858045.242603,101,102.13895416259766
1658858084.713826,102,102.7662353515625
1658858117.41266,103,104.00668334960938
1658858150.852087,104,105.3382797241211
1658858180.231019,105,107.4361572265625
1658858211.715661,106,109.85853576660156
1658858242.212811,107,110.56902313232422
1658858271.338393,108,110.56102752685547
1658861309.302919,109,111.443359375
1658861337.726442,110,112.28524780273438
1658861369.149838,111,115.00151824951172
1658861401.985607,112,117.43086242675781
1658861430.7718132,113,118.5793228149414
1658861460.404623,114,119.8552017211914
1658861491.854671,115,120.60739135742188
1658861527.712317,116,122.75362396240234
1658861745.9599948,117,125.45685577392578
1658861773.978046,118,126.71060943603516
1658861802.7780092,119,126.19076538085938
1658861826.6278012,120,124.45015716552734
1658861863.761131,121,123.81000518798828
1658861888.178894,122,122.87374114990234
1658861914.51967,123,123.63549041748047
1658861941.796575,124,123.98729705810547
1658862223.369493,125,126.1695556640625
1658862255.7899468,126,124.35586547851562
1658862286.414083,127,122.07972717285156
1658862316.166003,128,121.5413818359375
1658862347.529773,129,120.17308044433594
1658862378.84761,130,122.0027847290039
1658862409.5665338,131,121.96012115478516
1658862565.0172942,132,122.02902221679688
1658862596.142164,133,122.6280517578125
1658862627.0275378,134,121.67766571044922
1658862657.342278,135,122.90889739990234
1658862682.278571,136,123.55815124511719
1658862712.722882,137,124.1121826171875
1658862760.260145,138,123.62554931640625
1658862798.858062,139,124.79979705810547
1658863076.3447008,140,122.84194946289062
1658863100.8459141,141,123.36065673828125
1658863130.5396569,142,124.28640747070312
1658863164.2419589,143,126.3464126586914
1658863202.8105118,144,127.80351257324219
1658863257.618846,145,127.83999633789062
1658863290.560431,146,127.79379272460938
1658863312.221026,147,127.6784896850586
1658863548.670667,148,128.8682403564453
1658863571.291036,149,132.10391235351562
1658863595.393279,150,132.5832061767578
1658863621.2342699,151,133.44949340820312
1658863662.306583,152,134.95413208007812
1658863689.742479,153,136.3771514892578
1658863720.020873,154,138.7594757080078
1658863752.495717,155,139.70448303222656
1658864074.8978062,156,141.5216827392578
1658864108.969567,157,141.51316833496094
1658864134.501111,158,143.7569122314453
1658864157.938132,159,144.36212158203125
1658864186.4383612,160,145.8988494873047
1658864217.9058602,161,146.0830841064453
1658864245.323164,162,148.34902954101562
1658864272.0122209,163,149.07078552246094
1658864551.977261,164,150.39096069335938
1658864576.332639,165,154.6415557861328
1658864601.272822,166,159.69757080078125
1658864625.309688,167,162.1531219482422
1658864648.495738,168,163.43560791015625
1658864672.438946,169,167.41836547851562
1658864697.3540428,170,170.3181915283203
1658864898.654334,171,172.8534698486328
1658864921.5150368,172,176.01722717285156
1658864946.3867111,173,178.41468811035156
1658864970.59769,174,180.9437713623047
1658864994.8709068,175,185.1074981689453
1658865019.558656,176,187.6476593017578
1658865043.904746,177,191.41651916503906
1658865068.269166,178,193.67007446289062
1658865249.776549,179,196.1300048828125
1658865273.6244512,180,199.57041931152344
1658865297.194805,181,203.64402770996094
1658865320.44449,182,208.98878479003906
1658865345.850795,183,211.56259155273438
1658865370.481303,184,214.47706604003906
1658865394.6364758,185,217.53582763671875
1658865419.719415,186,217.9255828857422
1658865614.2864919,187,222.86322021484375
1658865638.542965,188,226.17861938476562
1658865663.527484,189,231.9337615966797
1658865687.444735,190,234.72744750976562
1658865711.8815548,191,237.6114959716797
1658865735.4889011,192,239.53590393066406
1658865759.755405,193,243.88375854492188
1658865784.303139,194,245.8702850341797
1658865971.247051,195,250.94918823242188
1658865997.3275661,196,256.24652099609375
1658866021.7537248,197,259.6048278808594
1658866044.688035,198,264.89630126953125
1658866068.294891,199,268.1629333496094
1658866093.780603,200,272.5045166015625
1658866117.1814241,201,274.56549072265625
1658866140.641197,202,278.7119140625
1658866463.610326,203,282.85650634765625
1658866488.745376,204,285.2693176269531
1658866514.658488,205,289.0536804199219
1658866546.733309,206,290.9555969238281
1658866574.871186,207,293.84539794921875
1658866601.919036,208,298.46453857421875
1658866625.27993,209,304.3236999511719
1658866824.122792,210,308.1429748535156
1658866847.715243,211,312.5874938964844
1658866872.489342,212,314.4166259765625
1658866896.382211,213,316.92376708984375
1658866920.524013,214,319.76287841796875
1658866945.5256891,215,324.2303161621094
1658866971.230304,216,326.81884765625
1658866995.0949068,217,327.3348693847656
1658867204.645827,218,331.7986145019531
1658867229.134187,219,335.1697082519531
1658867254.271722,220,340.1368408203125
1658867278.233105,221,344.65753173828125
1658867302.5071921,222,347.85546875
1658867326.694077,223,351.87213134765625
1658867351.129858,224,353.7293395996094
1658867375.425278,225,357.2514343261719
1658867581.642965,226,361.7654724121094
1658867605.047104,227,367.8680725097656
1658867628.5129,228,372.162353515625
1658867653.8722749,229,376.02655029296875
1658867677.483208,230,378.23736572265625
1658867701.013418,231,382.5345458984375
1658867724.8977191,232,386.09661865234375
1658867749.636559,233,389.13885498046875
1658867945.357026,234,392.299560546875
1658867968.7691991,235,392.2164611816406
1658867991.717769,236,394.35272216796875
1658868015.6882381,237,397.3590393066406
1658868038.867336,238,399.96826171875
1658868061.8120792,239,402.80401611328125
1658868085.411839,240,406.4143371582031
1658868110.999138,241,408.7926330566406
1658868434.273952,242,413.3615417480469
1658868485.141542,243,415.03363037109375
1658868525.198465,244,418.338134765625
1658868563.102863,245,421.59320068359375
1658868594.194091,246,423.11016845703125
1658868619.473363,247,425.6654357910156
1658868657.7596328,248,425.6817626953125
1658868695.042763,249,426.9068298339844
1658868982.9237912,250,429.97650146484375
1658869020.354149,251,433.234375
1658869071.4825091,252,436.7060852050781
1658869108.623203,253,440.16485595703125
1658869149.7924879,254,442.72430419921875
1658869177.529074,255,445.21380615234375
1658869280.957933,256,448.9931640625
1658869559.544291,257,452.2420959472656
1658869587.050307,258,454.1483459472656
1658869610.346816,259,457.7008361816406
1658869639.516038,260,461.0530090332031
1658869668.663459,261,463.4137878417969
1658869698.998532,262,466.37841796875
1658869726.336776,263,470.09747314453125
1658869754.359042,264,472.57623291015625
1658869960.331925,265,471.2667236328125
1658869987.751643,266,471.7061767578125
1658870016.2355871,267,473.3089599609375
1658870044.275111,268,475.97528076171875
1658870071.574351,269,475.7048645019531
1658870100.850949,270,478.3033447265625
1658870135.883029,271,478.1889343261719
1658870196.16023,272,475.6951599121094
1658870590.308149,273,472.5397644042969
1658870620.451825,274,470.465087890625
1658870643.7998521,275,467.4703674316406
1658870666.064584,276,465.7982482910156
1658870688.223679,277,464.18170166015625
1658870719.239207,278,463.81927490234375
1658870748.409749,279,462.7635498046875
1658870778.839054,280,462.89910888671875
1658871067.11764,281,461.0745849609375
1658871098.936218,282,457.6697998046875
1658871132.331968,283,456.51641845703125
1658871163.684386,284,456.3243408203125
1658871192.64799,285,452.8984680175781
1658871220.3131158,286,452.1437683105469
1658871248.451336,287,449.53863525390625
1658871272.978823,288,446.60968017578125
1658871500.5970821,289,445.3204345703125
1658871524.941735,290,445.0666198730469
1658871551.5378802,291,443.2183532714844
1658871578.619356,292,442.9252014160156
1658871601.8406248,293,440.3418273925781
1658871625.131825,294,442.55169677734375
1658871652.907729,295,438.2698669433594
1658878240.51317,296,435.8280334472656
1658878264.07746,297,435.5587463378906
1658878625.268248,298,433.4950866699219
1658878652.600188,299,434.33880615234375
1658878677.462757,300,431.66033935546875
1658878702.451234,301,430.91900634765625
1658878727.7031932,302,429.19500732421875
1658878751.837934,303,428.84796142578125
1658878957.633423,304,429.3951721191406
1658878988.481944,305,429.5374450683594
1658879021.80906,306,431.1213073730469
1658879047.881981,307,431.90606689453125
1658879078.231159,308,430.5316467285156
1658879103.251425,309,428.90771484375
1658879127.221785,310,429.5367736816406
1658879151.781284,311,429.7039794921875
1658879336.196794,312,433.05377197265625
1658879360.611137,313,434.443359375
1658879385.2763588,314,436.5547180175781
1658879409.609984,315,436.10223388671875
1658879441.2292879,316,434.5091857910156
1658879472.220907,317,437.04962158203125
1658879498.8886,318,437.8103332519531
1658879522.294226,319,438.2868347167969
1658879707.582491,320,437.6621398925781
1658879731.564864,321,436.3387756347656
1658879755.414901,322,438.3956604003906
1658879779.339974,323,438.8349609375
1658879803.818812,324,442.1075439453125
1658879828.501245,325,439.18011474609375
1658879858.289279,326,437.5106506347656
1658879882.588568,327,435.5492248535156
1658880072.269303,328,434.18072509765625
1658880096.861981,329,434.11431884765625
1658880121.184627,330,434.2980651855469
1658880145.621282,331,433.7906799316406
1658880170.172993,332,431.9934387207031
1658880195.3777332,333,433.83624267578125
1658880219.407821,334,434.13531494140625
1658880419.198326,335,435.1807861328125
1658880443.222465,336,435.1175537109375
1658880468.449292,337,433.1653747558594
1658880498.869462,338,433.1107482910156
1658880522.8946319,339,433.59368896484375
1658880546.7896042,340,433.6047058105469
1658880571.2301152,341,433.7752380371094
1658880595.8589408,342,431.91351318359375
1658880783.357143,343,432.78240966796875
1658880806.12314,344,434.47344970703125
1658880831.224858,345,433.6078186035156
1658880855.881072,346,435.4450988769531
1658880880.298333,347,436.322265625
1658880904.432569,348,437.3529968261719
1658880928.917015,349,437.4814147949219
1658880954.1603541,350,438.7359924316406
1658881138.911037,351,436.27001953125
1658881163.1786969,352,436.85675048828125
1658881189.100519,353,435.5203552246094
1658881216.257899,354,434.43280029296875
1658881242.249441,355,434.3089599609375
1658881265.957335,356,434.7373962402344
1658881289.5652359,357,437.53765869140625
1658881313.4687529,358,435.99798583984375
1658881492.6475441,359,433.2981872558594
1658881516.828139,360,433.30194091796875
1658881540.9258618,361,435.9634094238281
1658881565.997163,362,434.5803527832031
1658881590.0268521,363,435.0895690917969
1658881613.808946,364,435.58331298828125
1658881637.8261561,365,436.98272705078125
1658881662.646355,366,437.46282958984375
1658881844.969546,367,440.1357421875
1658881868.902924,368,438.9552307128906
1658881892.386285,369,439.6025390625
1658881917.6587389,370,438.1885986328125
1658881942.478152,371,442.0295104980469
1658881966.968717,372,445.62738037109375
1658881991.966766,373,449.7743225097656
1658882016.679689,374,453.7911682128906
1658882220.0701041,375,456.83856201171875
1658882267.901988,376,457.8380126953125
1658882338.623843,377,458.8697204589844
1658882401.9785988,378,462.6502685546875
1658882433.055935,379,466.4144287109375
1658882477.259284,380,466.0255432128906
1658882501.706261,381,467.6353454589844
1658882716.1410959,382,471.2241516113281
1658882739.377307,383,473.91607666015625
1658882760.851555,384,474.75506591796875
1658882781.858777,385,478.00823974609375
1658882801.7686348,386,480.3255310058594
1658882823.070904,387,481.4496154785156
1658882843.6203678,388,481.5188903808594
1658882864.035787,389,480.0654296875
